ETC_20150317_000001	Kepa
ETC_20180320_031797	Ketzerischer Pantorex
ETC_20180320_031798	Magische Kugel
ETC_20180320_031799	[Kedora-Allianz]{nl}Geraldasia
ETC_20180320_031800	[Kedora-Allianz]{nl}Geraldion
ETC_20180320_031801	Thaumaturg-Gegenstände kaufen
ETC_20180320_031802	Kryomanten-Gegenstände kaufen
ETC_20180320_031803	Zauberkundigen-Gegenstände kaufen
ETC_20180320_031804	Beschwörer-Gegenstände kaufen
ETC_20180320_031805	Belohnung für Sammlung abholen
ETC_20180320_031806	Magierbundladen nutzen
ETC_20180320_031807	Fantasiebibliothek-Bereichssammlung
ETC_20180320_031808	Lankosee-Bereichssammlung
ETC_20180320_031809	Den Varle-König besiegen
ETC_20180320_031810	Abenteurer-Mini-Event
ETC_20180320_031811	Mit Dexter spielen
ETC_20180320_031812	Legendenkarten-Slots
ETC_20180320_031813	Pro Stern bezahltes Silber beim Entfernen normaler Monsterkarten
ETC_20180320_031814	Pro Stern bezahltes Silber beim Entfernen von Legendenkarten
ETC_20180320_031815	 When left on 1, it applies the time of imc's Namespace local system. Can be changed in the script.
ETC_20180320_031816	NGS Version 4.0
ETC_20180320_031817	Wöchentlicher Tag für Rücksetzung der Dungeoninstanzen 1 (Sonntag) – 7 (Samstag)
ETC_20180320_031818	Tormenta ist von einer bedrohlichen Aura umgeben.
ETC_20180320_031819	Stufe von "Magischer Schild" +1
ETC_20180320_031820	Stufe von "Sandsturm" +1
ETC_20180320_031821	Stufe von "Schneller Tod" +1
ETC_20180320_031822	Anleitung – Monsterkartenalbum: Schwarz
ETC_20180320_031823	Anleitung für das Monsterkartenalbum: Schwarz.
ETC_20180320_031824	Anleitung – Pheltremin
ETC_20180320_031825	Anleitung – Ulstermit
ETC_20180320_031826	Anleitung – Akro-Galia-Armreif
ETC_20180320_031827	Anleitung – Aiskus-Armband
ETC_20180320_031828	Anleitung – Achiva-Armband
ETC_20180320_031829	Anleitung – Mirti-Armband
ETC_20180320_031830	Anleitung – Ufhor-Perlenarmband
ETC_20180320_031831	Anleitung – Pik'o-Perlenarmband
ETC_20180320_031832	Du kannst deine registrierten Sammlungen im Magierbund mithilfe der Registerkarte "Erkundung" in deinem Abenteuernotizbuch einsehen.
ETC_20180320_031833	Sitzungscode konnte nicht zugewiesen werden. Bitte melde dich neu an.
ETC_20180320_031834	Flüsternachricht konnte nicht gesendet werden. Bitte versuche es erneut.
ETC_20180320_031835	Einladung zum Gruppenchat konnte nicht versendet werden. Bitte versuche es erneut.
ETC_20180320_031836	Nicht genug Bel-Kugeln.
ETC_20180320_031837	Verbrauchsgegenstände werden unabhängig vom Ergebnis automatisch verbraucht.{nl}Je nachdem, ob die Verbesserung Erfolg hat, kann die Legendenkarte zerstört werden.{nl} {nl}Möchtest du wirklich versuchen, sie zu verbessern?
ETC_20180320_031838	Legendenkarten können nicht mit normalen Monsterkarten verbessert werden.
ETC_20180320_031839	Nur zur Verbesserung von Legendenkarten.
ETC_20180320_031840	Dein Legendenkarten-Slot ist gesperrt.{nl}Du musst ihn freischalten, um eine Karte auszurüsten.
ETC_20180320_031841	Es kann nur 1 Legendenkarte ausgerüstet werden.
ETC_20180320_031842	Es werden nur Bel-Kugeln akzeptiert.
ETC_20180320_031843	Bitte wähle eine Legendenkarte zur Verbesserung aus.
ETC_20180320_031844	Bitte füge Karten hinzu, die verbraucht werden sollen.
ETC_20180320_031845	Legenden-Verbesserungskarten können nicht ausgerüstet werden.
ETC_20180320_031846	Gegenstand konnte nicht verkauft werden. Bitte versuche es erneut.
ETC_20180320_031847	Gegenstand konnte nicht ins Lager gelegt werden. Bitte versuche es erneut.
ETC_20180320_031848	Bist du sicher, dass du reparieren möchtest?{nl}{ol}{Price} Silber{/}
ETC_20180320_031849	Du hast die maximale Anzahl Registrierungen überschritten.
ETC_20180320_031850	Bereits aktiv. Bitte versuche es später erneut.
ETC_20180320_031851	Kanal konnte nicht gewechselt werden.{nl}Entweder dein Charakter kann den Kanal nicht wechseln, oder die aktuelle Karte erlaubt dies nicht.
ETC_20180320_031852	Du erhältst gleich {#aa0000}{ol}{ItemCount}{/}{/} Gegenstand/Gegenstände, für den/die die Übertragung über das Teamlager nicht möglich ist.{nl}Der Gegenstand/die Gegenstände {#aa0000}{ol}kann/können nicht auf andere Charaktere übertragen werden{/}{/}.{nl} {nl}Bist du sicher, dass du {#ffffff}{ol}{PC}{/}{/} den Gegenstand/die Gegenstände geben möchtest?
ETC_20180320_031853	TP-Einkaufsliste konnte nicht angezeigt werden.{nl}Bitte versuche es später erneut.{nl}Bitte schick ein Ticket mit dem Fehlercode an den Support, falls das Problem weiterhin besteht.{nl}Fehlercode: {Code}
ETC_20180320_031854	TP konnten nicht übertragen werden.{nl}Bitte versuche es später erneut.{nl}Bitte schick ein Ticket mit dem Fehlercode an den Support, falls das Problem weiterhin besteht.{nl}Fehlercode: {Code}
ETC_20180320_031855	Bitte wähle eine Gildenquest.
ETC_20180320_031856	Gegenstand: {COUNT}-mal pro Team
ETC_20180320_031857	{ITEM} x {COUNT}
ETC_20180320_031858	Verwende {COUNT} x Monsterenergie, um {NAME} auf St. {LV} zu bringen
ETC_20180320_031859	Du brauchst {COUNT} x Monsterenergie für eine Stufe.
ETC_20180320_031860	Blaukrone-Dungeonmünze erhalten
ETC_20180320_031861	Du hast weniger als {COUNT} Blaukrone-Dungeonmünze(n) im Inventar!
ETC_20180320_031862	Fangen erfolgreich!
ETC_20180320_031863	Fangen fehlgeschlagen!
ETC_20180320_031864	Du kannst nicht fortfahren, solange du einen Begleiter bei dir hast.
ETC_20180320_031865	Stufe {LV} oder höher ist erlaubt.
ETC_20180320_031866	Die Schatztruhe kann geöffnet werden, sobald der Monsteranführer besiegt ist.
ETC_20180320_031867	{@st42}{s18}Previous quest [currently logged in character]{/}
ETC_20180320_031868	Gutschein zur Rang-Zurücksetzung für Shinobi C1 erhalten
ETC_20180320_031869	Gutschein zur Rang-Zurücksetzung für Zauberkundiger C1 oder höher erhalten
ETC_20180320_031870	Den Token suchen
ETC_20180320_031871	Abenteurertoken gefunden!
ETC_20180320_031872	Das Rätsel versuchen
ETC_20180320_031873	Anzahl insgesamt gelöster Rätsel prüfen
ETC_20180320_031874	Kehre zurück!
ETC_20180320_031875	Bis jetzt hast du
ETC_20180320_031876	 richtig erraten.
ETC_20180320_031877	Was kannst du mir über das Regal mit zerrissenen Büchern erzählen?
ETC_20180320_031878	Ich kann gern ein paar Seiten zerrissener Bücher sammeln.
ETC_20180320_031879	Bitte erklären.
ETC_20180320_031880	Ich habe Bücherseiten für dich.
ETC_20180320_031881	Wuff! Wuff!
ETC_20180320_031882	Du hast alle Gegenstände in diesem Gebiet gefunden.{nl}Begib dich in einen anderen Bereich, um dort weitere Sammlungsgegenstände zu finden.
ETC_20180320_031883	Erstellung fehlgeschlagen: {TYPE}. Bitte versuche es später erneut.
ETC_20180320_031884	Nächste Gildenstufe
ETC_20180320_031885	Gildenquestgebiet
ETC_20180320_031886	Gilden-Anführerüberfall
ETC_20180320_031887	Gildenquest{nl}Möchtest du{nl}{GuildEvent} beginnen?
ETC_20180320_031888	Du nimmst an keiner Gildenquest teil.
ETC_20180320_031889	Gildenquest
ETC_20180320_031890	Gildenquests können nach Beginn nicht abgebrochen werden.
ETC_20180320_031891	Nur Mitglieder mit der Gildenquest-Berechtigung können sie starten.
ETC_20180320_031892	Platziere einen Gegenstand zur Erhöhung der Gilden-EP.
ETC_20180320_031893	Die Quest beginnt, sobald alle Teilnehmer rekrutiert wurden.
ETC_20180320_031894	Es ist bereits eine Gildenquest aktiv.
ETC_20180320_031895	Die vorherige Gildenquest wurde nicht richtig beendet.{nl}Gildenquestfortschritt wird zurückgesetzt.
ETC_20180320_031896	Das Gildenmitglied {Name} hat etwas erhalten: {ItemName}.
ETC_20180320_031897	Der Gegenstand konnte nicht auf dem Markt registriert werden. Bitte versuche es erneut.
ETC_20180320_031898	Möchtest du den Kauf durchführen? Kosten:{nl}{ol}{Price} Silber{/}
ETC_20180320_031899	Belohnungsliste für nächste Sammlung prüfen
ETC_20180320_031900	Belohnungsliste schließen
ETC_20180320_031901	Kostüm konnte nicht erhalten werden.
ETC_20180320_031902	 {nl}Monstername: {NAME}/Aktuelle Stufe:  {LV}{nl}Um die Stufe zu erhöhen, 
ETC_20180320_031903	  erforderlich. 
ETC_20180320_031904	 Gib die Menge ein.{nl}Du brauchst 1 
ETC_20180320_031905	  pro Stufe, und für 5 Stufen auf einmal brauchst du 1  
ETC_20180320_031906	.
ETC_20180320_031907	Event: Angriff auf Fedimian
ETC_20180320_031908	Event: Besondere blaue Kugel
ETC_20180320_031909	Beutechance +100 (30 min): {@st66d}{needSilver} Silber{/}
ETC_20180320_031910	[Kedora-Allianz]{nl}Geraldasia
ETC_20180320_031911	[Kedora-Allianz]{nl}Geraldion
ETC_20180320_031912	Blauer Grünzwicker
ETC_20180320_031913	Quest fehlgeschlagen. Alle Spieler wurden außer Gefecht gesetzt.
ETC_20180320_031914	Besiege das Monster in der Einrichtung im Keller!
ETC_20180320_031915	Startprotokoll
ETC_20180320_031916	Endprotokoll
ETC_20180320_031917	Protokoll: 1. Raum
ETC_20180320_031918	Protokoll: 2., 3., 4. Raum
ETC_20180320_031919	Protokoll: 6. Raum
ETC_20180320_031920	Protokoll: Anführerraum
ETC_20180320_031921	Mission gescheitert.
ETC_20180320_031922	Noch 1 Minute 30 Sekunden bis Phyrakon! 
ETC_20180320_031923	Gildenquest gescheitert.
ETC_20180320_031924	Die erste Mission hat begonnen.{nl}Besiege 50 Monster innerhalb der vorgegebenen Zeit.
ETC_20180320_031925	50 Monster besiegen
ETC_20180320_031926	Die erste Mission hat begonnen.{nl}Besiege 60 Monster innerhalb der vorgegebenen Zeit.
ETC_20180320_031927	60 Monster besiegen
ETC_20180320_031928	Die erste Mission hat begonnen.{nl}Besiege 70 Monster innerhalb der vorgegebenen Zeit.
ETC_20180320_031929	70 Monster besiegen
ETC_20180320_031930	Die erste Mission hat begonnen.{nl}Besiege 80 Monster innerhalb der vorgegebenen Zeit.
ETC_20180320_031931	80 Monster besiegen
ETC_20180326_031932	Ein Titel für ehrenamtliche Reporter der Popolion-Gazette.
ETC_20180326_031933	Event des 2. Geburtstags – Einladungsliste erhalten
ETC_20180326_031934	Dein Fortschritt: {COUNT}/55{nl}Die heutige Einladung ist für den Meister/die Meisterin der Klasse: {JOB}.
ETC_20180326_031935	Dein Fortschritt: {COUNT}/55{nl}Du hast die heutige Einladung schon geprüft.
ETC_20180326_031936	Eventhelfer zum Tag des Baumes
ETC_20180326_031937	[Lanzenreitermeister]{nl}Noer Parezius
ETC_20180326_031938	[Pfeilmachermeister]{nl}Visvaldas Schwartz
ETC_20180326_031939	[Falknermeister]{nl}Genklas Metai
ETC_20180326_031940	[Kanoniermeisterin]{nl}Eda Saker Bazaras
ETC_20180326_031941	[Jagdmeisterin]{nl}Firna Jewa
ETC_20180326_031942	[Pioniermeister]{nl}Lenhart Scharfzung
ETC_20180326_031943	[Mergen-Meister]{nl}Vhangomont Breogen
ETC_20180326_031944	[Mönchsmeister]{nl}Olfas Grimm
ETC_20180326_031945	[Ablasshändlermeister]{nl}Mistes Goldmund
ETC_20180326_031946	[Paladin-Meister]{nl}Valentinas Naimon
ETC_20180326_031947	[Taoistenmeister]{nl}GeHong
ETC_20180326_031948	[Zelotenmeisterin]{nl}Aliza Tal
ETC_20180402_031949	Musterschüler-Stempel
ETC_20180406_031950	PC_ICON_INFO Test
ETC_20180406_031951	Attention on SP use
ETC_20180409_031952	Failed to generate actor instance.
ETC_20180409_031953	Select forced client location sync Y/N.
ETC_20180413_031954	Mit den Territorialkriegen könnt ihr den Ruf eurer Gilde verbessern.
ETC_20180413_031955	Gildenterritorialkriege gehören zu den groß angelegten GvG-Inhalten.
ETC_20180413_031956	{nl} {nl}Territorialkriege finden nach einem festen Zeitplan auf Karten statt, die man Eroberungsorte nennt.
ETC_20180413_031957	 Deine Gilde gewinnt Punkte, indem sie den Eroberungsort betritt.
ETC_20180413_031958	{nl} {nl}An Eroberungsorten befinden sich sogenannte Verstärker.
ETC_20180413_031959	Die Gilde des Spielers, der den letzten Treffer gegen den Verstärker landet, erhält vorübergehend eine Verstärkung. Je mehr Verstärker deine Gilde zerstört, desto mehr Punkte erhält sie im Territorialkrieg.{nl} {nl}Die Gilde, die aktuell den Eroberungsort hält, kann die Verstärker nicht angreifen. Sobald der Eroberungsort von einer anderen Gilde übernommen wird, werden neue Verstärker erzeugt. Denke daran, dass du die Verstärkung nicht erhältst, wenn du dich außerhalb des Eroberungsorts befindest.
ETC_20180413_031960	{nl} {nl}Ferner taucht ab und zu ein mächtiges Monster im Eroberungsort auf.{nl}Die Gilde, die das Monster zuletzt angreift, erhält eine kurzzeitige, aber sehr nützliche, Verstärkung.
ETC_20180413_031961	Denke daran, dass du diese Verstärkung nicht erhältst, wenn du dich außerhalb des Eroberungsorts befindest.{nl} {nl}Nach dem Ende der Partie kannst du auf der Weltkarte sehen, welche Gilde welchen Eroberungsort übernommen hat.{nl} {nl}Weitere Informationen zum Zeitplan und den Vorteilen findest du auf unserer offiziellen Website unter treeofsavior.com.
ETC_20180413_031962	Herausforderungszurücksetzungskiste
ETC_20180413_031963	Mit Rechtsklick verwenden und Gegenstände erhalten.{nl}– Schriftrolle des Herausforderungsportals x 5{nl}– Zugangsgutschein (einmalig) für den Herausforderungsmodus x 5
ETC_20180413_031964	Territoriumsverstärker
ETC_20180413_031965	Set der Beta von "Territorialkriege"
ETC_20180413_031966	Belohnungen für den ersten Sieg erhalten
ETC_20180413_031967	Verstärker zerstört!{nl}(Letzter Treffer: [{name}] von [{partyName}])
ETC_20180413_031968	[{name}] hat einem Verstärker den Todesstoß verpasst!{nl}Alle Gildenmitglieder erhalten die Verstärkung [{buff}]!
ETC_20180413_031969	Teilnahmebelohnung versendet: [{itemName}] x {itemCount}{nl}(Anzahl für den Tag: {nowCount}/{limitCount})
ETC_20180413_031970	{Name} wurde von {From} aus der Gilde "{FromGuild}" besiegt.
ETC_20180413_031971	Besondere Anmeldebelohnung für Tag {number}:{nl}[{itemName1}] x {itemCount1}{nl}[{itemName2}] x {itemCount2}
ETC_20180413_031972	Die Teilnahmebelohnungen für Territorialkriege sind jetzt verfügbar.{nl}Überprüfe dein Inventar mit [F2].{nl}(Teilnahmebelohnungen für die Gilde werden an das Gildenlager geschickt.
ETC_20180413_031973	Belohnung für den ersten Sieg: [{itemName}] x {itemCount}{nl}(Der Gegenstand wird an das Gildenlager geschickt.
ETC_20180413_031974	Diese Option kann nur nach dem ersten Sieg beim Territorialkrieg vom Gildenleiter verwendet werden.
ETC_20180413_031975	Belohnung für den ersten Sieg erhalten.{nl}Bitte überprüfe dein Gildenlager.
ETC_20180418_031976	Bloms und Virdneys wurden durch den gleichen Vorgang zu Monstern. Nur, dass die Virdneys eben aus dem Boden schossen.
ETC_20180418_031977	Velcoffer
ETC_20180418_031978	Velcoffer-Wachen sind keine Dämonen, sondern normale Tiere, die zu Monstern mutierten. Außerdem entstanden diese Kreaturen nicht durch Medzio Diena. Der Weisenmeister vermutet, dass sie zu den Monsterarten gehören, die von den Göttinnen und Dämonen gemeinsam aus unserer Welt verbannt wurden. Da es keine Hinweise auf diese Monster aus der Zeit vor Medzio Diena gibt, hat diese Katastrophe sie möglicherweise aus ihren Gefängnissen befreit.
ETC_20180418_031979	Verdorbener Gargoyle
ETC_20180418_031980	Da der Dämonenfürst Baiga allmählich Gestis Vermächtnis übernimmt, erscheinen die Dämonen, die sein Revier beschützten, immer häufiger in unserer Welt. Der verdorbene Gargoyle ist ein Beispiel dafür.
ETC_20180418_031981	Höhlen-Minivern
ETC_20180418_031982	Höhlen-Miniverns sind die Aasfresser der Dämonenwelt. Sie können sich von Kadavern ernähren, jagen aber auch gern andere kleine Aasfresser. Diese Monster sind zwar nicht auf das Leben unter der Erde ausgelegt, sind aber oft in Kanalisationen oder Höhlen vorzufinden, weil sie dort jagen.
ETC_20180418_031983	Velcoffaner
ETC_20180418_031984	Sie sind besser als Untergebene des Dämonenkönigs Kartas bekannt. Obwohl einige Monster schnell ihren Meister wechseln, sagt man von dieser Art, dass sie jeder Laune ihres Herrschers gehorsam folgt.
ETC_20180418_031985	Höhlen-Minivern-Krieger
ETC_20180418_031986	Höhlen-Miniverns folgen ungern Befehlen und richten sich lieber nach ihren Instinkten und Bedürfnissen. Daher wurde diese Art von hochrangigen Dämonen verändert, um eine bestimmte Rolle im Kampf zu übernehmen. Sie ist etwas stärker und intelligenter als andere Miniverns.
ETC_20180418_031987	Höhlen-Minivern-Magier
ETC_20180418_031988	Einige Höhlen-Miniverns können über den Vorgang der Erweckung Magie aus ihrem Körper ziehen. Dazu gehören auch diese Monster.
ETC_20180418_031989	Velcoffer-Objekt
ETC_20180418_031990	Velcoffer-Objekt 2
ETC_20180418_031991	Velcoffer-Objekt 3
ETC_20180418_031992	Velcoffer-Steinstatue
ETC_20180418_031993	Erd-Taumas
ETC_20180418_031994	Erdgremlin
ETC_20180418_031995	Erdhammerlindwurm
ETC_20180418_031996	Erd-Gaigalas
ETC_20180418_031997	Bedrohliche Steinstatue
ETC_20180418_031998	Erdritaswurz
ETC_20180418_031999	Feuerfuchs-Shikigami
ETC_20180418_032000	Grünholz-Shikigami
ETC_20180418_032001	Kloster
ETC_20180418_032002	Velcoffers Nest
ETC_20180418_032003	Ein Yeti ist aufgetaucht und hat es auf dich abgesehen!
ETC_20180418_032004	Erlaube mir, die bösen Geister zu beschwören.
ETC_20180418_032005	Besiege die bösen Geister.
ETC_20180418_032006	Kiste der Pyromantenmeisterin
ETC_20180418_032007	Der Moa hat die Materialien des Pfeilmachermeisters zerstört! Besiege ihn!
ETC_20180418_032008	Dein Beweglichkeitstraining hat begonnen.{nl}Greife die Puppe an, wenn das Licht aufleuchtet.
ETC_20180418_032009	Ein Titel, der Teilnehmern des Events verliehen wird.
ETC_20180418_032010	{img Collar_achieve_Halloween1 24 24}Zertifizierter Süßigkeitensammler
ETC_20180418_032011	Glücksjahr 2018
ETC_20180418_032012	Ein Titel, der vom goldenen Hund gewährt wird.
ETC_20180418_032013	Ultimativer Retter
ETC_20180418_032014	Ein Titel, der Teilnehmern des Events verliehen wird.
ETC_20180418_032015	Philantrop
ETC_20180418_032016	Steuerzahler
ETC_20180418_032017	Retter des Abts von Elgos
ETC_20180418_032018	Schließe die Hauptquest in der Elgos-Abtei ab.
ETC_20180418_032019	Heilige Berufung
ETC_20180418_032020	Schließe die Hauptquest im Kalejimas-Gefängnis ab.
ETC_20180418_032021	Zeuge des Opfers
ETC_20180418_032022	Schließe die Hauptquest in der Tevhrin-Tropfsteinhöhle ab.
ETC_20180418_032023	Metallurg
ETC_20180418_032024	Hanaming-Vernichter
ETC_20180418_032025	Getreuer Verbündeter
ETC_20180418_032026	Herausforderungsneuling
ETC_20180418_032027	Du hast den Herausforderungsmodus 1-mal abgeschlossen.
ETC_20180418_032028	Herausforderungsneuling
ETC_20180418_032029	Erfahrener Herausforderer
ETC_20180418_032030	Du hast den Herausforderungsmodus 50-mal abgeschlossen.
ETC_20180418_032031	Erfahrener Herausforderer
ETC_20180418_032032	Herausforderungsexperte
ETC_20180418_032033	Du hast den Herausforderungsmodus 100-mal abgeschlossen.
ETC_20180418_032034	Herausforderungsexperte
ETC_20180418_032035	Herausforderungsveteran
ETC_20180418_032036	Du hast den Herausforderungsmodus 200-mal abgeschlossen.
ETC_20180418_032037	Herausforderungsveteran
ETC_20180418_032038	Ultimativer Herausforderer
ETC_20180418_032039	Du hast den Herausforderungsmodus 500-mal abgeschlossen.
ETC_20180418_032040	Ultimativer Herausforderer
ETC_20180418_032041	HP aufladen
ETC_20180418_032042	HP aufladen, die für die Retiarius-Ausbildung erforderlich sind.
ETC_20180418_032043	Ausdauertraining
ETC_20180418_032044	Ausdauertraining ist aktiv. Bewegungsgeschwindigkeit angepasst, Begleiter als Reittier nicht verfügbar.
