QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20160718_015404	Der Pionier-Meisteranwärter erforscht neue Techniken. Gehe zum Koru-Dschungel, vorbei am Wald der Verbundenen Brücken und der Paupys-Kreuzung. Dort findest du Steine, die sich für Forschungszwecke eignen.
QUEST_LV_0100_20160718_015405	Joana weiß offenbar etwas über diese Skulptur. Frage sie danach.
QUEST_LV_0100_20160718_015406	Agent Moren scheint etwas zu wissen. Sprich mit ihm.
QUEST_LV_0100_20160718_015407	Gehe den Reiniger auf der 3. Ebene des Kristallbergwerks überprüfen.
QUEST_LV_0100_20160718_015408	Der Reiniger scheint nicht über genug Energie zu verfügen. Gehe mit dem Zauberkristall zur Notenergiequelle und lade ihn, um damit den Reiniger zu versorgen.
QUEST_LV_0100_20160718_015409	Du hast den Kristall mit genügend Energie aufgeladen. Kehre zum Reiniger auf der 3. Ebene zurück und versorge ihn mit Energie.
QUEST_LV_0100_20160718_015410	Bewacherin Molly wartet an der Srautas-Schlucht auf deine Hilfe.
QUEST_LV_0100_20160718_015411	Bewacherin Molly meint, die Zuckerrüben, die die Pantos gerne fressen, würden deren seltsames Verhalten auslösen. Erfülle Mollys Bitte und beseitige die Zuckerrüben.
QUEST_LV_0100_20160718_015412	Du hast genug Hochebenen-Zuckerrüben entfernt. Erstatte Bewacherin Molly Bericht.
QUEST_LV_0100_20160718_015413	Bewacherin Molly wartet am Gele-Plateau auf Hilfe.
QUEST_LV_0100_20160718_015414	Monster in der Umgebung beseitigen
QUEST_LV_0100_20160718_015415	Bewacherin Molly braucht Informationen über Monster, um Schamanenpuppen auf dem Gele-Plateau effektiv einsetzen zu können. Besiege Spino-Bogenschützen, Blätterfliegen und Malis, um Molly Rat geben zu können, wie man mit diesen neuen Monstern zurechtkommt.
QUEST_LV_0100_20160718_015416	Du solltest genug Informationen für Molly gesammelt haben. Kehre zu Molly zurück und sag ihr, was du über die Monster gelernt hast.
QUEST_LV_0100_20160718_015417	Priester Dorian wartet auf E2 des Ashaq-Untergrundgefängnisses auf Hilfe.
QUEST_LV_0100_20160718_015418	Priester Dorian hat dich gebeten, Fallen einzusammeln, die er vor langer Zeit ausgelegt hat. Die meisten davon befinden sich wohl im Wartebereich und im Vorratsraum.
QUEST_LV_0100_20160718_015419	Du hast viele defekte Fallen eingesammelt. Bringe sie zu Priester Dorian.
QUEST_LV_0100_20160718_015420	Priesterin Gelija wartet auf E3 des Ashaq-Untergrundgefängnisses auf Hilfe.
QUEST_LV_0100_20160718_015421	Priesterin Gelija hat dich gebeten, die Varvs zu beseitigen, die die Priester im Ashaq-Untergrundgefängnis in Angst und Schrecken versetzen. Sie sind oft im Schwerverbrecherknast zu finden.
QUEST_LV_0100_20160718_015422	Du hast genug Varvs beseitigt. Melde dich bei Gelija.
QUEST_LV_0100_20160718_015423	Ein reisender Händler im Koru-Dschungel wartet auf Hilfe.
QUEST_LV_0100_20160718_015424	Dem Händler die blaue Kohle bringen
QUEST_LV_0100_20160718_015425	Du hast genug blaue Kohle gesammelt. Bring sie dem Händler.
QUEST_LV_0100_20160718_015426	Anhänger Vaidutis wartet im Erdgeschoss der Dogmenkirche auf Hilfe.
QUEST_LV_0100_20160718_015427	Kugelkristalle sammeln
QUEST_LV_0100_20160718_015428	Anhänger Vaidutis hat dich gebeten, Kugelkristalle zu sammeln, um einen Sakralstein herzustellen und seine Mission abzuschließen. Du findest Kugelkristalle in der Nähe des Gebetsvorzimmers und der Nuosirdum-Kapelle.
QUEST_LV_0100_20160718_015429	Anhänger Vaidutis Bericht erstatten
QUEST_LV_0100_20160718_015430	Du hast genug Kugelkristalle gesammelt. Bringe sie zu Anhänger Vaidutis.
QUEST_LV_0100_20160718_015431	Historiker Kepeck wartet auf dem Apvija-Hügel auf Hilfe.
QUEST_LV_0100_20160718_015432	Historiker Kepeck meint, er sei wehrlos. Besiege Monster in der Umgebung, um ihn zu beschützen.
QUEST_LV_0100_20160718_015433	Historiker Kepeck Bericht erstatten
QUEST_LV_0100_20160718_015434	Du hast genug Monster erledigt. Kehre zu Kepeck zurück.
QUEST_LV_0100_20160718_015435	Mit Historiker Grenus sprechen
QUEST_LV_0100_20160718_015436	Historiker Grenus wartet am Tor des Großen Königs auf Hilfe.
QUEST_LV_0100_20160718_015437	Abgenutzte uralte Schriften finden
QUEST_LV_0100_20160718_015438	Historiker Grenus möchte mit seiner Forschung weiterkommen, indem er Relikte am Tor des Großen Königs ausgräbt. Suche an der Ausgrabungsstätte nach abgenutzten uralten Schriften, während er sich ausruht.
QUEST_LV_0100_20160718_015439	Historiker Grenus Bericht erstatten
QUEST_LV_0100_20160718_015440	Du hast genug abgenutzte uralte Schriften gesammelt. Bring sie Historiker Grenus, auch wenn du sie nicht für wertvoll hältst.
QUEST_LV_0100_20160718_015441	Mit Epigrafiker Deltran sprechen
QUEST_LV_0100_20160718_015442	Epigrafiker Deltran wartet im Tal der überlangen Brücken auf Hilfe.
QUEST_LV_0100_20160718_015443	Epigrafiker Deltran hat dich gebeten, die Monster aus der Umgebung zu beseitigen, damit er seine Forschung fortsetzen kann.
QUEST_LV_0100_20160718_015444	Epigrafiker Deltran Bericht erstatten
QUEST_LV_0100_20160718_015445	Du hast genug Monster erledigt. Kehre zu Epigrafiker Deltran zurück.
QUEST_LV_0100_20160718_015446	Der Gläubige Kazis wartet im Kvailas-Wald auf Hilfe.
QUEST_LV_0100_20160718_015447	Monster im Kvailas-Wald besiegen
QUEST_LV_0100_20160718_015448	Gläubiger Kazis wünscht sich von Herzen, dass der besudelte Wald von Dämonen befreit wird. Erfülle ihm diesen Wunsch und besiege die Dämonen in der Umgebung.
QUEST_LV_0100_20160718_015449	Dem Gläubigen Kazis Bericht erstatten
QUEST_LV_0100_20160718_015450	Du hast genug Monster im Kvailas-Wald besiegt. Melde dich wieder beim Gläubigen Kazis.
QUEST_LV_0100_20160718_015451	Der Gläubige Bronius wartet im Kvailas-Wald auf Hilfe.
QUEST_LV_0100_20160718_015452	Die besudelnden Energien läutern
QUEST_LV_0100_20160718_015453	Der Gläubige Bronius möchte den Kvailas-Wald von der Dämonenenergie läutern, die ihn besudelt. Tu ihm diesen Gefallen.
QUEST_LV_0100_20160718_015454	Dem Gläubigen Bronius Bericht erstatten
QUEST_LV_0100_20160718_015455	Du hast genug besudelnde Energie geläutert. Melde dich wieder beim Gläubigen Bronius.
QUEST_LV_0100_20160718_015456	Tasso ist allein im Knidos-Dschungel und wartet dort auf Hilfe.
QUEST_LV_0100_20160718_015457	Lapasape-Zauberstabfragmente sammeln
QUEST_LV_0100_20160718_015458	Sammle Lapasape-Zauberstabfragmente, die beweisen, dass du die Lapasape-Magier beseitigt hast, um Tasso zu beruhigen.
QUEST_LV_0100_20160718_015459	Tasso die Fragmente bringen
QUEST_LV_0100_20160718_015460	Du hast genug Lapasape-Zauberstabfragmente gesammelt. Das sollte Tasso vorerst ein wenig beruhigen. Kehre zu ihm zurück.
QUEST_LV_0100_20160718_015461	Der Kräuterkundige Talas wartet im Dadan-Dschungel auf Hilfe.
QUEST_LV_0100_20160718_015462	Trockene Dadanienblätter sammeln
QUEST_LV_0100_20160718_015463	Der Kräuterkundige Talas wurde durch eine Falle verletzt, als er am Badoca-Hügel trockene Dadanienblätter sammeln wollte. Gehe für Talas trockene Dadanienblätter von den Büschen am Badoca-Hügel besorgen.
QUEST_LV_0100_20160718_015464	Dem Kräuterkundigen Talas Bericht erstatten
QUEST_LV_0100_20160718_015465	Du hast genug trockene Dadanienblätter gesammelt. Melde dich wieder beim Kräuterkundigen Talas.
QUEST_LV_0100_20160718_015466	Die traurige Eulenskulptur an der Karolis-Quelle wartet auf jemanden.
QUEST_LV_0100_20160718_015467	Von Monstern verschlungene Geister retten
QUEST_LV_0100_20160718_015468	Die traurige Eulenskulptur meint, die Monster an der Duoklu-Halle hätten alle Geister verschlungen, die sie eigentlich leiten soll. Finde und bekämpfe diese Monster, um die Geister zu befreien.
QUEST_LV_0100_20160718_015469	Der traurigen Eulenskulptur Bericht erstatten
QUEST_LV_0100_20160718_015470	Du hast eine Menge Geister befreit. Gehe zur traurigen Eulenskulptur und erzähle ihr davon.
QUEST_LV_0100_20160718_015471	Die verschlungenen Geister befreien
QUEST_LV_0100_20160718_015472	Mit der schwachen Eulenskulptur sprechen
QUEST_LV_0100_20160718_015473	Die schwache Eulenskulptur am Letas-Bach wartet auf Hilfe.
QUEST_LV_0100_20160718_015474	Verblassende Geister zurückbringen
QUEST_LV_0100_20160718_015475	Die schwache Eulenskulptur hat dich gebeten, die verblassenden Geister zurückzuholen, die vor den Monstern geflohen sind.
QUEST_LV_0100_20160718_015476	Zur schwachen Eulenskulptur zurückkehren
QUEST_LV_0100_20160718_015477	Du hast genug verblassende Geister eingesammelt. Kehre zur schwachen Eulenskulptur zurück.
QUEST_LV_0100_20160718_015478	Die Enkelin des Ältesten wartet an den Ruinen des Pelke-Schreins auf Hilfe.
QUEST_LV_0100_20160718_015479	Die Enkelin des Ältesten hat dich gebeten, Merog-Stecher zu besiegen und Gegengiftproben zu sammeln.
QUEST_LV_0100_20160718_015480	Der Enkelin des Ältesten Bericht erstatten
QUEST_LV_0100_20160718_015481	Du hast genug Gegengiftproben gesammelt. Kehre zur Enkelin des Ältesten zurück.
QUEST_LV_0100_20160718_015482	Assistentin Airine wartet am Akmens-Grat auf Hilfe.
QUEST_LV_0100_20160718_015483	Assistentin Airine meint, sie werde beim Archäologen Dezik bleiben, bis er sich erholt. Unterstütze sie dabei, indem du die Monster in der Nähe beseitigst.
QUEST_LV_0100_20160718_015484	Assistentin Airine Bericht erstatten
QUEST_LV_0100_20160718_015485	Du hast genug Monster besiegt, dass sich Airine keine Sorgen mehr machen muss. Kehre zu ihr zurück.
QUEST_LV_0100_20160718_015486	Mit Siedler Rodonas sprechen
QUEST_LV_0100_20160718_015487	Siedler Rodonas im Gytis-Siedlergebiet wartet auf Hilfe.
QUEST_LV_0100_20160718_015488	Siedler Rodonas meint, es sei unmöglich, die Siedlung aufzubauen, da es zu viele Monster gibt. Hilf Rodonas, indem du Monster in der Nähe der Bandrass-Weggabel besiegst.
QUEST_LV_0100_20160718_015489	Siedler Rodonas Bericht erstatten
QUEST_LV_0100_20160718_015490	Du hast die Monster an der Bandrass-Weggabel beseitigt, wie Siedler Rodonas erbeten hatte. Melde dich wieder bei ihm.
QUEST_LV_0100_20160718_015491	Mit der müden Soldatin sprechen
QUEST_LV_0100_20160718_015492	Die müde Soldatin wartet an der Zachariel-Kreuzung auf Hilfe.
QUEST_LV_0100_20160718_015493	Schmutzige Beutel beschaffen
QUEST_LV_0100_20160718_015494	Die müde Soldatin meint, sie habe den Befehl, schmutzige Beutel von den Monstern zu beschaffen. Besiege die Monster an der Zachariel-Kreuzung und bring der müden Soldatin die Beutel, die eventuell etwas Wertvolles enthalten.
QUEST_LV_0100_20160718_015495	Der müden Soldatin Bericht erstatten
QUEST_LV_0100_20160718_015496	Du hast genug schmutzige Beutel gesammelt. Kehre zur müden Soldatin zurück.
QUEST_LV_0100_20160718_015497	Mit der königlichen Mausoleumswache sprechen
QUEST_LV_0100_20160718_015498	Die königliche Mausoleumswache erwartet den Offenbarer im Erdgeschoss.
QUEST_LV_0100_20160718_015499	Die königliche Mausoleumswache meint, dass diejenigen, die das Königliche Mausoleum einst beschützten, jetzt verderbt sind und stattdessen Zerstörung anrichten. Die königliche Mausoleumswache bittet dich, die verderbten Wächter und Monster, die die Verteidigung überwunden haben, zu beseitigen.
QUEST_LV_0100_20160718_015500	Du hast genug Monster beseitigt. Kehre zur königlichen Mausoleumswache zurück.
QUEST_LV_0100_20160718_015501	Mit Laterus sprechen
QUEST_LV_0100_20160718_015502	Laterus auf dem Land von Baron Allerno wartet auf Hilfe.
QUEST_LV_0100_20160718_015503	Die Monster in der Umgebung beseitigen
QUEST_LV_0100_20160718_015504	Laterus meint, dass die Monster der Grund für die verschwundenen Leute und beängstigenden Gerüchte seien. Beseitige die Monster der Umgebung, um herauszufinden, ob das stimmt.
QUEST_LV_0100_20160718_015505	Laterus Bericht erstatten
QUEST_LV_0100_20160718_015506	Du hast die Monster beseitigt, wie von Laterus erbeten. Kehre zu ihm zurück.
QUEST_LV_0100_20160718_015507	Die königliche Mausoleumswache erwartet den Offenbarer auf der zweiten Ebene.
QUEST_LV_0100_20160718_015508	Wächter-Essenz beschaffen
QUEST_LV_0100_20160718_015509	Die königliche Mausoleumswache hat dich gebeten, die Essenz derer zu beschaffen, die ihre Pflichten vergessen haben und jetzt das königliche Mausoleum verwüsten.
QUEST_LV_0100_20160718_015510	Der königlichen Mausoleumswache Bericht erstatten
QUEST_LV_0100_20160718_015511	Du hast genug Essenzen beschafft. Kehre zur königlichen Mausoleumswache zurück.
QUEST_LV_0100_20160718_015512	Mit dem wandernden Geist eines Gläubigen sprechen
QUEST_LV_0100_20160718_015513	Der wandernde Geist eines Gläubigen wartet in Karls Mausoleum auf Hilfe.
QUEST_LV_0100_20160718_015514	Der wandernde Geist eines Gläubigen hat dich gebeten, die Monster zu besiegen, die ihn getötet haben. Beseitige die Monster aus der Umgebung, um den Geist zu besänftigen.
QUEST_LV_0100_20160718_015515	Zum wandernden Geist eines Gläubigen zurückkehren
QUEST_LV_0100_20160718_015516	Du hast genug Monster in Karls Mausoleum besiegt. Kehre zum wandernden Geist eines Gläubigen zurück.
QUEST_LV_0100_20160718_015517	Mit Anhänger Nedlus sprechen
QUEST_LV_0100_20160718_015518	Anhänger Nedlus wartet im Delmor-Anwesen auf Hilfe.
QUEST_LV_0100_20160718_015519	Die magischen Geräte im Anwesen zerstören
QUEST_LV_0100_20160718_015520	Anhänger Nedlus hat dich gebeten, die magischen Geräte zu zerstören, die im Anwesen entdeckt wurden.
QUEST_LV_0100_20160718_015521	Anhänger Nedlus Bericht erstatten
QUEST_LV_0100_20160718_015522	Du hast genug magische Geräte zerstört. Kehre zu Anhänger Nedlus zurück und sage ihm Bescheid.
QUEST_LV_0100_20160718_015523	Anhänger Bick wartet im Delmor-Anwesen auf einen Offenbarer.
QUEST_LV_0100_20160718_015524	Konzentrierte böse Energie sammeln
QUEST_LV_0100_20160718_015525	Anhänger Bick meint, er brauche konzentrierte Magie von Dämonen, um Melchioras zu helfen. Besiege die Dämonen der Umgebung, um ihre Energie zu sammeln.
QUEST_LV_0100_20160718_015526	Anhänger Bick Bericht erstatten
QUEST_LV_0100_20160718_015527	Du hast genug konzentrierte Energie gesammelt. Kehre zu Anhänger Bick zurück.
QUEST_LV_0100_20160718_015528	Mit Pilgerin Seronia sprechen
QUEST_LV_0100_20160718_015529	Pilgerin Seronia wartet am Feretorihügel auf Hilfe.
QUEST_LV_0100_20160718_015530	Pilgerin Seronia meint, Monster hätten sie bis hierher gejagt. Beseitige die Monster aus der Umgebung, damit sie sich ein wenig ausruhen kann.
QUEST_LV_0100_20160718_015531	Pilgerin Seronia Bericht erstatten
QUEST_LV_0100_20160718_015532	Du hast genug Monster aus der Umgebung beseitigt. Gehe zurück zu Pilgerin Seronia.
QUEST_LV_0100_20160718_015533	Offenbarer Michael wartet in den Delmor-Außenbezirken auf Hilfe.
QUEST_LV_0100_20160718_015534	Pest-Emitter besiegen
QUEST_LV_0100_20160718_015535	Offenbarer Michael hat dich gebeten, die Pest-Emitter zu besiegen, die Menschen in den Delmor-Außenbezirken angreifen.
QUEST_LV_0100_20160718_015536	Du hast genug Pest-Emitter besiegt. Erstatte Offenbarer Michael Bericht.
QUEST_LV_0100_20160718_015537	Mit Offenbarer Connor sprechen
QUEST_LV_0100_20160718_015538	Offenbarer Connor wartet in den Delmor-Außenbezirken auf Hilfe.
QUEST_LV_0100_20160718_015539	Marulu-Kräuter sammeln
QUEST_LV_0100_20160718_015540	Offenbarer Connor hat dich gebeten, Marulu-Kräuter von den Burgmauern zu beschaffen, damit Melchioras und seine Leute sich erholen können.
QUEST_LV_0100_20160718_015541	Offenbarer Connor Bericht erstatten
QUEST_LV_0100_20160718_015542	Du hast genug Marulu-Kräuter gesammelt. Kehre zu Offenbarer Connor zurück und gib sie ihm.
QUEST_LV_0100_20160718_015543	Baronssekretär Benius wartet am Myrkiti-Hof auf Hilfe.
QUEST_LV_0100_20160718_015544	Baronssekretär Benius hat dich gebeten, die Monster in der Umgebung zu besiegen, die die Arbeiten behindern.
QUEST_LV_0100_20160718_015545	Du hast genug Monster aus der Umgebung beseitigt. Kehre zu Baronssekretär Benius zurück.
QUEST_LV_0100_20160718_015546	Mit Bäuerin Deluma sprechen
QUEST_LV_0100_20160718_015547	Bäuerin Deluma wartet am Pächterhof auf Hilfe.
